id_devolucion,id_trans_origen,art_id,id_tienda,fec_devolucion,qty_devuelta,motivo_cod,canal_devolucion,estado_devolucion,vr_reembolso
48981,32630,1889,121,2026-03-24,1,Producto defectuoso,Marketplace,En proceso,87800.0
48982,621374,4778,18,2025-12-19,2,Producto defectuoso,Marketplace,Aprobada,77200.0
48983,503337,702,114,2026-02-05,1,No cumple expectativas,Ecommerce,Aprobada,156400.0
48984,380967,2643,110,2025-09-23,2,No cumple expectativas,Tienda fisica,En proceso,26600.0
48985,534088,471,76,2026-03-23,1,Producto defectuoso,Tienda fisica,Aprobada,145500.0
48986,755813,2638,108,2026-05-30,1,Talla incorrecta,Ecommerce,Aprobada,18700.0
48987,150530,1631,9,2025-10-05,2,Producto defectuoso,Tienda fisica,Aprobada,174200.0
48988,962229,684,27,2026-02-12,1,Producto defectuoso,Tienda fisica,Aprobada,197500.0
48989,828887,4728,66,2026-08-04,2,Talla incorrecta,Tienda fisica,Aprobada,123600.0
48990,430328,838,20,2026-08-02,2,Error en pedido,Tienda fisica,Aprobada,66100.0
48991,579548,2934,148,2026-07-28,1,No cumple expectativas,Tienda fisica,Aprobada,2300.0
48992,737642,2423,4,2026-08-22,1,Producto defectuoso,Tienda fisica,Aprobada,166000.0
48993,891260,1743,32,2026-08-21,1,Error en pedido,Tienda fisica,Aprobada,120900.0
48994,446551,933,132,2026-08-27,1,Producto vencido,Tienda fisica,En proceso,76100.0
48995,272360,33,8,2025-09-25,2,Producto defectuoso,Marketplace,Aprobada,226700.0
48996,145620,98,132,2026-01-25,1,Producto defectuoso,Ecommerce,Aprobada,73200.0
48997,454267,16,107,2025-11-20,2,No cumple expectativas,Tienda fisica,Aprobada,164500.0
48998,147664,3708,55,2026-05-14,2,No cumple expectativas,Ecommerce,Aprobada,17400.0
48999,172213,4037,27,2025-12-17,2,Producto defectuoso,Tienda fisica,Aprobada,19500.0
49000,792189,4383,89,2026-06-22,1,Talla incorrecta,Tienda fisica,Aprobada,164300.0
49001,249066,4334,49,2026-05-12,2,Talla incorrecta,Ecommerce,Rechazada,61600.0
49002,653459,4295,133,2026-02-19,1,Talla incorrecta,Ecommerce,Aprobada,134000.0
49003,637972,2354,127,2026-02-17,1,Producto defectuoso,Tienda fisica,Rechazada,109300.0
49004,73436,3932,42,2026-09-10,1,Talla incorrecta,Ecommerce,Aprobada,154000.0
49005,554216,4790,41,2026-01-14,2,No cumple expectativas,Tienda fisica,En proceso,62700.0
49006,553641,277,76,2026-07-11,1,No cumple expectativas,Tienda fisica,Aprobada,76100.0
49007,792611,3283,92,2025-12-07,1,Producto defectuoso,Ecommerce,Aprobada,182600.0
49008,522051,2504,25,2026-05-01,2,No cumple expectativas,Ecommerce,Aprobada,14600.0
49009,875644,1211,60,2025-11-04,1,Error en pedido,Marketplace,Aprobada,44300.0
49010,737823,3472,2,2026-01-22,2,Producto vencido,Ecommerce,Aprobada,8800.0
49011,54864,102,60,2026-03-09,2,Producto defectuoso,Tienda fisica,Rechazada,181200.0
49012,800068,4235,62,2026-02-04,2,Talla incorrecta,Tienda fisica,Aprobada,218100.0
49013,641060,2210,52,2025-12-10,2,Talla incorrecta,Ecommerce,Aprobada,128000.0
49014,815392,4893,69,2026-08-30,1,Producto defectuoso,Tienda fisica,Aprobada,234100.0
49015,190215,2704,45,2026-04-22,2,Talla incorrecta,Ecommerce,Aprobada,194600.0
49016,129498,1953,25,2026-07-06,1,Producto defectuoso,Tienda fisica,Rechazada,124800.0
49017,724424,2742,78,2026-07-18,2,Producto defectuoso,Ecommerce,Aprobada,5900.0
49018,899218,539,25,2026-06-23,1,Producto vencido,Tienda fisica,Aprobada,92700.0
49019,318754,4980,63,2026-02-13,1,Error en pedido,Marketplace,En proceso,213500.0
49020,978582,2381,16,2026-03-11,1,Producto defectuoso,Tienda fisica,Aprobada,87900.0
49021,800737,686,18,2026-07-01,1,Error en pedido,Marketplace,Aprobada,198000.0
49022,133188,874,29,2026-03-06,2,No cumple expectativas,Tienda fisica,Aprobada,135000.0
49023,686843,3416,12,2026-09-04,1,Error en pedido,Tienda fisica,En proceso,85000.0
49024,342546,2573,53,2025-09-24,1,Producto vencido,Ecommerce,Aprobada,158700.0
49025,828328,1059,120,2026-01-09,2,Error en pedido,Tienda fisica,Aprobada,134500.0
49026,508017,1957,99,2025-09-13,2,Error en pedido,Ecommerce,Aprobada,96800.0
49027,364793,3429,14,2026-04-10,1,Talla incorrecta,Ecommerce,Aprobada,227700.0
49028,86234,188,86,2026-03-22,2,Producto defectuoso,Ecommerce,Aprobada,58500.0
49029,636731,2784,3,2026-06-04,2,Talla incorrecta,Tienda fisica,Rechazada,38600.0
49030,688633,1922,119,2026-08-02,2,Producto defectuoso,Tienda fisica,Aprobada,141200.0
49031,420285,4325,19,2025-10-06,2,Producto defectuoso,Tienda fisica,Aprobada,44800.0
49032,725790,4640,148,2026-02-16,1,Producto defectuoso,Marketplace,Aprobada,110200.0
49033,633394,4391,59,2025-11-07,2,Producto defectuoso,Ecommerce,Aprobada,136100.0
49034,826837,1789,111,2026-03-03,1,Producto defectuoso,Tienda fisica,En proceso,187800.0
49035,543015,3104,143,2026-01-27,1,Producto vencido,Ecommerce,Aprobada,5600.0
49036,313029,564,125,2026-05-05,1,Producto vencido,Tienda fisica,Aprobada,84400.0
49037,978771,999999,94,2026-04-17,1,Producto defectuoso,Tienda fisica,Rechazada,25900.0
49038,258436,374,138,2025-10-18,2,Producto defectuoso,Tienda fisica,Aprobada,17400.0
49039,942203,1397,104,2026-07-06,1,No cumple expectativas,Tienda fisica,En proceso,93300.0
49040,159487,38,45,2025-09-16,1,No cumple expectativas,Ecommerce,Aprobada,81800.0
49041,879835,2233,53,2026-02-19,2,Talla incorrecta,Ecommerce,Rechazada,177200.0
49042,782192,3065,20,2026-01-21,1,Producto defectuoso,Tienda fisica,Rechazada,16900.0
49043,810282,788,141,2025-09-30,2,Error en pedido,Tienda fisica,En proceso,211600.0
49044,582045,2114,53,2026-01-08,1,No cumple expectativas,Tienda fisica,Aprobada,128200.0
49045,475721,3198,98,2026-06-20,1,No cumple expectativas,Tienda fisica,Aprobada,181900.0
49046,393634,3039,76,2026-09-05,2,Talla incorrecta,Tienda fisica,Rechazada,156000.0
49047,149810,605,63,2026-03-02,2,No cumple expectativas,Tienda fisica,Aprobada,143700.0
49048,294667,349,86,2026-07-03,1,Talla incorrecta,Tienda fisica,Aprobada,18800.0
49049,14696,4673,33,2026-07-25,1,No cumple expectativas,Tienda fisica,En proceso,171800.0
49050,564955,1360,58,2026-07-16,1,Error en pedido,Ecommerce,En proceso,229100.0
49051,20153,2531,149,2026-03-07,2,Producto defectuoso,Marketplace,Aprobada,104800.0
49052,186692,936,97,2026-05-23,2,Producto vencido,Ecommerce,Aprobada,120600.0
49053,766190,2198,54,2026-03-07,1,Error en pedido,Tienda fisica,Aprobada,88000.0
49054,62282,2630,101,2025-12-02,2,No cumple expectativas,Tienda fisica,Aprobada,90600.0
49055,28558,3803,108,2026-04-18,1,Talla incorrecta,Tienda fisica,Aprobada,186100.0
49056,120038,2310,32,2026-01-16,1,No cumple expectativas,Tienda fisica,Aprobada,166500.0
49057,446499,330,102,2026-02-16,1,Error en pedido,Tienda fisica,Aprobada,225000.0
49058,378794,2715,133,2026-02-02,2,Producto defectuoso,Tienda fisica,Aprobada,54300.0
49059,384689,3880,38,2026-04-21,1,Error en pedido,Tienda fisica,En proceso,105500.0
49060,8726,3790,117,2026-09-16,1,Error en pedido,Ecommerce,En proceso,14000.0
49061,929075,2097,54,2025-12-11,2,No cumple expectativas,Tienda fisica,Rechazada,21200.0
49062,981840,637,7,2026-09-07,1,Talla incorrecta,Ecommerce,Aprobada,25400.0
49063,312740,265,36,2025-11-07,2,Producto defectuoso,Ecommerce,En proceso,66900.0
49064,116846,173,123,2026-07-09,2,Producto defectuoso,Ecommerce,En proceso,32800.0
49065,862280,1441,12,2025-09-22,2,Producto defectuoso,Marketplace,En proceso,212900.0
49066,777567,1830,114,2026-03-19,2,Producto vencido,Ecommerce,Aprobada,11200.0
49067,504009,4289,131,2026-08-08,1,Producto vencido,Ecommerce,Aprobada,98700.0
49068,131412,1109,125,2026-05-29,1,No cumple expectativas,Ecommerce,En proceso,183600.0
49069,233803,2636,120,2026-01-09,1,Talla incorrecta,Tienda fisica,En proceso,225200.0
49070,300673,419,33,2025-10-18,1,Talla incorrecta,Ecommerce,Aprobada,72000.0
49071,419355,3711,115,2026-07-28,1,Talla incorrecta,Tienda fisica,Rechazada,128000.0
49072,293130,3569,39,2025-10-20,2,Talla incorrecta,Tienda fisica,Aprobada,148100.0
49073,519797,862,95,2025-11-07,2,Producto defectuoso,Tienda fisica,Aprobada,126000.0
49074,398891,1769,107,2025-11-30,1,Producto defectuoso,Tienda fisica,En proceso,142800.0
49075,872147,3666,103,2026-05-15,1,No cumple expectativas,Ecommerce,Aprobada,83900.0
49076,925817,3297,134,2025-11-25,2,Error en pedido,Tienda fisica,Aprobada,172800.0
49077,919736,4543,74,2026-08-30,1,Talla incorrecta,Marketplace,Aprobada,70800.0
49078,920438,1120,110,2026-07-03,2,No cumple expectativas,Tienda fisica,Aprobada,8700.0
49079,114713,3367,27,2026-01-30,2,No cumple expectativas,Ecommerce,Aprobada,6100.0
49080,41206,2870,68,2026-07-24,2,Producto defectuoso,Tienda fisica,Aprobada,83200.0
49081,326096,741,84,2026-08-17,2,Producto defectuoso,Ecommerce,Rechazada,20200.0
49082,257293,3904,123,2026-03-29,2,Talla incorrecta,Tienda fisica,En proceso,171200.0
49083,263338,408,73,2026-01-10,1,No cumple expectativas,Ecommerce,Rechazada,76400.0
49084,488011,1159,62,2026-01-25,1,No cumple expectativas,Ecommerce,En proceso,216600.0
49085,480947,3392,48,2026-05-03,1,Producto defectuoso,Tienda fisica,Aprobada,171100.0
49086,678503,1511,10,2026-04-29,1,Producto defectuoso,Ecommerce,En proceso,66200.0
49087,771150,1400,104,2025-09-21,1,No cumple expectativas,Tienda fisica,Aprobada,93800.0
49088,336210,2761,117,2026-03-11,1,Talla incorrecta,Ecommerce,Aprobada,196700.0
49089,340487,444,98,2025-11-08,2,No cumple expectativas,Tienda fisica,Aprobada,119700.0
49090,783733,2928,105,2026-02-25,1,Producto defectuoso,Tienda fisica,Aprobada,211900.0
49091,988077,3244,95,2026-05-09,2,Producto defectuoso,Marketplace,Aprobada,84900.0
49092,935218,3321,138,2025-12-23,2,Producto defectuoso,Tienda fisica,Aprobada,20700.0
49093,794703,3082,136,2026-02-01,2,Talla incorrecta,Tienda fisica,Aprobada,241300.0
49094,830963,441,86,2026-03-22,1,Error en pedido,Tienda fisica,Aprobada,122100.0
49095,736830,2835,4,2026-04-17,2,Talla incorrecta,Tienda fisica,Aprobada,112800.0
49096,288556,3080,122,2026-07-31,1,Producto defectuoso,Ecommerce,Rechazada,156000.0
49097,407835,3699,3,2026-02-25,2,Talla incorrecta,Ecommerce,Aprobada,36300.0
49098,351960,4700,27,2026-07-16,2,Error en pedido,Tienda fisica,Aprobada,2700.0
49099,588255,4983,14,2025-09-25,1,Producto defectuoso,Tienda fisica,Aprobada,23100.0
49100,66697,500,92,2026-01-22,2,Error en pedido,Tienda fisica,Aprobada,60600.0
49101,917779,585,82,2026-06-22,1,Producto defectuoso,Tienda fisica,Aprobada,190100.0
49102,33681,4612,136,2026-05-09,2,Talla incorrecta,Tienda fisica,Aprobada,168900.0
49103,81639,2076,126,2025-10-07,2,Error en pedido,Tienda fisica,Aprobada,4700.0
49104,223155,53,16,2026-06-15,1,Producto defectuoso,Tienda fisica,En proceso,69400.0
49105,36495,2314,36,2026-04-26,2,No cumple expectativas,Tienda fisica,Aprobada,113400.0
49106,8753,745,128,2026-02-07,2,Error en pedido,Ecommerce,En proceso,183200.0
49107,296529,2951,37,2026-02-18,2,Producto vencido,Ecommerce,Aprobada,102700.0
49108,430139,4408,146,2025-10-28,1,Error en pedido,Tienda fisica,En proceso,10200.0
49109,845630,3578,97,2026-01-05,2,Error en pedido,Tienda fisica,Aprobada,70300.0
49110,88930,3474,72,2026-04-09,1,Producto defectuoso,Tienda fisica,En proceso,79900.0
49111,761874,3832,54,2026-06-22,1,Error en pedido,Tienda fisica,Aprobada,201600.0
49112,893241,1082,58,2026-08-20,2,Producto defectuoso,Ecommerce,Aprobada,177100.0
49113,224824,1480,63,2025-12-28,2,Producto vencido,Tienda fisica,Aprobada,6100.0
49114,691495,1015,74,2026-04-28,1,Producto defectuoso,Ecommerce,Aprobada,85200.0
49115,571299,3164,140,2025-11-18,1,Error en pedido,Ecommerce,En proceso,82100.0
49116,486685,538,77,2025-10-21,2,Producto defectuoso,Ecommerce,Aprobada,133200.0
49117,264362,2990,28,2026-07-08,2,Producto defectuoso,Tienda fisica,En proceso,187300.0
49118,483319,3973,33,2026-02-09,2,Error en pedido,Tienda fisica,Aprobada,194100.0
49119,920799,579,56,2025-11-03,2,Producto defectuoso,Ecommerce,En proceso,124600.0
49120,194784,1000,39,2026-07-10,2,Error en pedido,Tienda fisica,Aprobada,178900.0
49121,510745,2287,54,2026-06-13,1,Error en pedido,Marketplace,Aprobada,143300.0
49122,939374,4126,56,2025-11-06,2,Talla incorrecta,Ecommerce,Aprobada,2600.0
49123,668111,1949,143,2026-05-20,1,No cumple expectativas,Tienda fisica,En proceso,228400.0
49124,945282,787,102,2026-03-09,1,Talla incorrecta,Tienda fisica,Aprobada,78900.0
49125,268600,2253,128,2025-12-10,2,Error en pedido,Marketplace,Aprobada,157800.0
49126,723048,4204,116,2026-04-25,2,Talla incorrecta,Ecommerce,Aprobada,146100.0
49127,160579,1307,100,2026-04-28,2,No cumple expectativas,Marketplace,En proceso,149800.0
49128,489514,1409,126,2026-03-01,2,Talla incorrecta,Tienda fisica,Aprobada,113700.0
49129,659150,493,62,2026-04-23,1,Error en pedido,Ecommerce,Rechazada,157700.0
49130,318120,4934,105,2025-09-27,1,Error en pedido,Ecommerce,En proceso,114500.0
49131,479226,491,120,2026-07-11,1,Error en pedido,Tienda fisica,En proceso,73200.0
49132,768757,1230,3,2026-06-26,1,Producto vencido,Marketplace,Aprobada,211600.0
49133,109496,2761,42,2026-05-26,1,Talla incorrecta,Tienda fisica,Aprobada,189100.0
49134,918275,727,63,2026-06-11,2,Talla incorrecta,Tienda fisica,En proceso,182200.0
49135,606597,2599,138,2025-12-31,2,Producto vencido,Tienda fisica,En proceso,130500.0
49136,793583,126,62,2025-12-31,1,No cumple expectativas,Tienda fisica,Aprobada,145600.0
49137,600079,534,120,2025-11-17,1,Error en pedido,Marketplace,Aprobada,29800.0
49138,767456,2603,132,2026-05-21,2,No cumple expectativas,Tienda fisica,Aprobada,92000.0
49139,428377,4462,150,2025-10-05,2,No cumple expectativas,Tienda fisica,Aprobada,30700.0
49140,449184,3580,16,2025-12-26,1,Producto defectuoso,Tienda fisica,Aprobada,8100.0
49141,913905,3324,115,2025-09-20,2,No cumple expectativas,Tienda fisica,Aprobada,93300.0
49142,467335,469,50,2025-10-04,1,Talla incorrecta,Tienda fisica,Aprobada,72900.0
49143,4222,3415,122,2026-07-06,1,Producto vencido,Ecommerce,Rechazada,33600.0
49144,475163,3594,74,2025-12-11,2,Error en pedido,Tienda fisica,Aprobada,115200.0
49145,164740,1348,44,2025-09-26,2,Producto vencido,Ecommerce,En proceso,229500.0
49146,151773,254,43,2026-08-05,2,Talla incorrecta,Tienda fisica,Aprobada,181000.0
49147,820076,2422,28,2026-06-07,2,No cumple expectativas,Ecommerce,Aprobada,96300.0
49148,686873,4802,15,2026-08-18,1,Producto defectuoso,Ecommerce,Rechazada,172300.0
49149,324160,4913,74,2025-12-26,2,No cumple expectativas,Tienda fisica,Aprobada,209800.0
49150,608431,3673,16,2026-04-29,1,No cumple expectativas,Ecommerce,Aprobada,5500.0
49151,880825,1822,102,2026-05-19,2,Talla incorrecta,Tienda fisica,Aprobada,201900.0
49152,216723,630,143,2026-02-02,2,Producto vencido,Tienda fisica,En proceso,110000.0
49153,42938,454,137,2026-04-25,2,No cumple expectativas,Ecommerce,Aprobada,168200.0
49154,284977,4681,17,2026-08-09,1,No cumple expectativas,Ecommerce,En proceso,154300.0
49155,336703,4853,104,2026-04-17,1,Talla incorrecta,Marketplace,En proceso,137100.0
49156,326194,2183,72,2026-06-10,2,No cumple expectativas,Tienda fisica,Aprobada,191700.0
49157,729584,333,95,2025-09-14,2,Producto defectuoso,Tienda fisica,En proceso,184200.0
49158,855601,2889,98,2026-05-07,2,Producto vencido,Tienda fisica,Aprobada,100500.0
49159,106655,1049,4,2025-12-26,1,Error en pedido,Tienda fisica,Aprobada,155300.0
49160,545710,379,141,2025-09-26,2,Producto defectuoso,Tienda fisica,Aprobada,141400.0
49161,356344,3025,117,2026-06-02,1,Talla incorrecta,Tienda fisica,Rechazada,209300.0
49162,615342,4021,145,2026-01-18,2,Error en pedido,Ecommerce,Aprobada,91200.0
49163,518477,560,66,2026-03-15,1,Producto vencido,Marketplace,Aprobada,68100.0
49164,885603,657,78,2026-09-05,2,Talla incorrecta,Marketplace,Rechazada,56800.0
49165,230716,3891,12,2026-08-11,1,Talla incorrecta,Tienda fisica,Aprobada,143400.0
49166,584962,434,45,2026-01-30,2,Talla incorrecta,Tienda fisica,En proceso,183700.0
49167,384438,2614,45,2026-01-08,2,Producto defectuoso,Tienda fisica,Aprobada,153100.0
49168,960345,3262,70,2025-11-27,2,Producto defectuoso,Ecommerce,Aprobada,178300.0
49169,62440,376,39,2026-02-01,1,Producto defectuoso,Tienda fisica,Aprobada,77200.0
49170,339064,1770,39,2025-12-28,1,Talla incorrecta,Ecommerce,Aprobada,86100.0
49171,474474,4605,143,2026-05-09,1,Talla incorrecta,Tienda fisica,En proceso,44400.0
49172,991807,706,80,2026-05-29,2,Error en pedido,Tienda fisica,Aprobada,142200.0
49173,142860,4977,143,2025-12-19,1,Producto vencido,Ecommerce,Aprobada,147200.0
49174,12064,3739,91,2026-07-10,1,Talla incorrecta,Tienda fisica,En proceso,116700.0
49175,419350,1690,116,2026-02-19,2,Producto vencido,Tienda fisica,Aprobada,98300.0
49176,159864,4623,5,2026-05-19,2,No cumple expectativas,Ecommerce,Aprobada,184200.0
49177,1786,3759,120,2025-10-04,2,Producto vencido,Tienda fisica,Aprobada,210400.0
49178,778373,4976,7,2026-04-13,2,No cumple expectativas,Ecommerce,Aprobada,128800.0
49179,732132,937,150,2026-04-25,1,No cumple expectativas,Marketplace,Aprobada,186300.0
49180,805941,2822,76,2026-08-23,2,Talla incorrecta,Tienda fisica,En proceso,95300.0
49181,648527,3329,125,2025-10-28,2,Producto defectuoso,Marketplace,Aprobada,44600.0
49182,952934,2251,138,2025-12-22,2,Producto vencido,Tienda fisica,En proceso,214400.0
49183,282505,1662,21,2026-02-17,1,Producto vencido,Tienda fisica,Aprobada,78800.0
49184,536027,3421,58,2026-02-15,1,Producto vencido,Ecommerce,En proceso,164200.0
49185,661080,2572,133,2026-04-01,2,No cumple expectativas,Tienda fisica,En proceso,108900.0
49186,321526,2533,141,2025-09-29,2,No cumple expectativas,Tienda fisica,En proceso,40300.0
49187,250438,2134,63,2025-10-14,2,Talla incorrecta,Ecommerce,Rechazada,231000.0
49188,655059,3527,80,2025-12-26,1,No cumple expectativas,Tienda fisica,En proceso,190500.0
49189,215811,4167,105,2025-11-02,1,Producto vencido,Ecommerce,Aprobada,157700.0
49190,572777,443,42,2026-03-28,2,Error en pedido,Ecommerce,En proceso,176400.0
49191,458385,4404,76,2025-11-07,1,Error en pedido,Ecommerce,Aprobada,45900.0
49192,832655,3974,150,2026-03-08,2,No cumple expectativas,Tienda fisica,Aprobada,46500.0
49193,927590,4218,63,2025-12-27,1,Producto defectuoso,Tienda fisica,Rechazada,115300.0
49194,340298,1287,12,2026-09-15,1,Producto defectuoso,Marketplace,En proceso,176400.0
49195,794390,1785,75,2025-11-15,2,No cumple expectativas,Tienda fisica,Aprobada,91400.0
49196,948437,2740,100,2026-04-03,2,Producto vencido,Tienda fisica,Aprobada,61200.0
49197,957762,1432,142,2025-12-27,1,Producto defectuoso,Tienda fisica,Aprobada,78200.0
49198,3186,1771,128,2025-11-08,1,Error en pedido,Tienda fisica,En proceso,52400.0
49199,322166,4791,94,2025-11-30,2,Error en pedido,Marketplace,Aprobada,86700.0
49200,704535,2801,31,2026-04-25,1,No cumple expectativas,Tienda fisica,En proceso,115200.0
49201,526583,1645,96,2026-06-05,1,Producto defectuoso,Tienda fisica,Aprobada,110700.0
49202,575231,2878,6,2025-12-06,1,Producto defectuoso,Ecommerce,En proceso,99100.0
49203,444966,1280,39,2025-10-21,1,Talla incorrecta,Tienda fisica,Aprobada,215700.0
49204,606382,4056,64,2026-05-29,1,Talla incorrecta,Tienda fisica,Aprobada,181600.0
49205,458557,735,77,2026-08-06,1,Error en pedido,Tienda fisica,Aprobada,31600.0
49206,22375,3553,28,2026-07-26,1,Talla incorrecta,Ecommerce,Aprobada,168600.0
49207,960550,3206,29,2026-05-14,2,Error en pedido,Ecommerce,Rechazada,71300.0
49208,778073,1314,148,2026-07-22,1,Producto defectuoso,Tienda fisica,Rechazada,12100.0
49209,864551,1328,79,2026-06-28,2,Error en pedido,Tienda fisica,Aprobada,184900.0
49210,488223,2860,118,2026-04-13,1,No cumple expectativas,Tienda fisica,Aprobada,197200.0
49211,816057,2883,43,2025-10-02,2,Producto defectuoso,Tienda fisica,Aprobada,128200.0
49212,779333,3447,138,2026-07-26,1,Producto defectuoso,Ecommerce,En proceso,109900.0
49213,797314,928,86,2026-05-10,1,Producto defectuoso,Tienda fisica,Aprobada,227700.0
49214,720442,4141,93,2025-12-23,1,Talla incorrecta,Ecommerce,Aprobada,199100.0
49215,427743,3207,18,2025-12-22,2,Producto vencido,Ecommerce,Rechazada,170900.0
49216,609820,1556,8,2025-12-04,1,Producto defectuoso,Ecommerce,Aprobada,178100.0
49217,473969,2207,2,2026-08-27,1,Producto defectuoso,Ecommerce,En proceso,130000.0
49218,4107,4436,150,2025-10-22,1,Producto vencido,Tienda fisica,Aprobada,219800.0
49219,439922,1271,76,2025-11-16,2,Talla incorrecta,Tienda fisica,Aprobada,56800.0
